Row ID,Product ID,Category,Sub-Category,Product Name,,,,,,,,,,,,,,Quantity,Discount,Profit
3299,,,,,,,,,,,,,,,,,,3,0.2,215.9973
3300,,,,,,,,,,,,,,,,,,1,0.7,-40.7976
3301,,,,,,,,,,,,,,,,,,1,0.2,-16.3183
3302,,,,,,,,,,,,,,,,,,6,0.4,-107.9928
3303,,,,,,,,,,,,,,,,,,3,0.2,5.2773
3304,,,,,,,,,,,,,,,,,,3,0.7,-1.4256
3305,,,,,,,,,,,,,,,,,,3,0.2,4.7067
3306,,,,,,,,,,,,,,,,,,2,0.2,19.0386
3307,,,,,,,,,,,,,,,,,,3,0.2,28.7679
3308,,,,,,,,,,,,,,,,,,3,0.8,-3.6576
3309,,,,,,,,,,,,,,,,,,2,0.2,14.3952
3310,,,,,,,,,,,,,,,,,,6,0.2,8.8704
3311,,,,,,,,,,,,,,,,,,5,0.2,78.435
3312,,,,,,,,,,,,,,,,,,7,0,38.038
3313,,,,,,,,,,,,,,,,,,5,0.2,45.294
3314,,,,,,,,,,,,,,,,,,2,0,40.1702
3315,,,,,,,,,,,,,,,,,,2,0.1,48.3136
3316,,,,,,,,,,,,,,,,,,3,0.2,4.8519
3317,,,,,,,,,,,,,,,,,,5,0.6,-427.45
3318,,,,,,,,,,,,,,,,,,9,0,48.9645
3319,,,,,,,,,,,,,,,,,,3,0,4.2336
3320,,,,,,,,,,,,,,,,,,7,0.2,3.8073
3321,,,,,,,,,,,,,,,,,,3,0.2,74.574
3322,,,,,,,,,,,,,,,,,,5,0.2,9.072
3323,,,,,,,,,,,,,,,,,,3,0,20.682
3324,,,,,,,,,,,,,,,,,,3,0,50.2398
3325,,,,,,,,,,,,,,,,,,5,0.8,-1480.0335
3326,,,,,,,,,,,,,,,,,,1,0.8,-1.9744
3327,,,,,,,,,,,,,,,,,,3,0.2,6.756
3328,,,,,,,,,,,,,,,,,,5,0.2,7.8735
3329,,,,,,,,,,,,,,,,,,8,0.2,95.0968
3330,,,,,,,,,,,,,,,,,,2,0.2,16.704
3331,,,,,,,,,,,,,,,,,,3,0.2,15.0735
3332,,,,,,,,,,,,,,,,,,3,0.2,28.497
3333,,,,,,,,,,,,,,,,,,3,0.2,19.755
3334,,,,,,,,,,,,,,,,,,1,0.6,-1.3208
3335,,,,,,,,,,,,,,,,,,4,0,4.9648
3336,,,,,,,,,,,,,,,,,,4,0.2,37.7972
3337,,,,,,,,,,,,,,,,,,4,0,10.3936
3338,,,,,,,,,,,,,,,,,,3,0.2,28.4364
3339,,,,,,,,,,,,,,,,,,9,0.2,42.4647
3340,,,,,,,,,,,,,,,,,,3,0,54.9504
3341,,,,,,,,,,,,,,,,,,5,0,24.84
3342,,,,,,,,,,,,,,,,,,3,0,60.2553
3343,,,,,,,,,,,,,,,,,,1,0.3,20.967
3344,,,,,,,,,,,,,,,,,,3,0,28.7856
3345,,,,,,,,,,,,,,,,,,9,0,36.693
3346,,,,,,,,,,,,,,,,,,4,0,5.256
3347,,,,,,,,,,,,,,,,,,5,0,13.92
3348,,,,,,,,,,,,,,,,,,5,0,13.208
3349,,,,,,,,,,,,,,,,,,5,0.8,-25.648
3350,,,,,,,,,,,,,,,,,,4,0.2,5.6956
3351,,,,,,,,,,,,,,,,,,3,0,18.8937
3352,,,,,,,,,,,,,,,,,,3,0.15,20.5176
3353,,,,,,,,,,,,,,,,,,2,0.2,31.494
3354,,,,,,,,,,,,,,,,,,2,0,93.5948
3355,,,,,,,,,,,,,,,,,,1,0.3,-4.032
3356,,,,,,,,,,,,,,,,,,2,0,9.6048
3357,,,,,,,,,,,,,,,,,,1,0,1.8288
3358,,,,,,,,,,,,,,,,,,9,0.2,26.4654
3359,,,,,,,,,,,,,,,,,,2,0.8,-5.2932
3360,,,,,,,,,,,,,,,,,,2,0.2,-3.272
3361,,,,,,,,,,,,,,,,,,4,0,14.3068
3362,,,,,,,,,,,,,,,,,,3,0,11.9952
3363,,,,,,,,,,,,,,,,,,3,0,9.3312
3364,,,,,,,,,,,,,,,,,,2,0,18.94
3365,,,,,,,,,,,,,,,,,,3,0.6,-3.8208
3366,,,,,,,,,,,,,,,,,,2,0.15,3.4196
3367,,,,,,,,,,,,,,,,,,2,0.2,3.6288
3368,,,,,,,,,,,,,,,,,,3,0.2,4.485
3369,,,,,,,,,,,,,,,,,,2,0,41.1684
3370,,,,,,,,,,,,,,,,,,4,0.2,23.1168
3371,,,,,,,,,,,,,,,,,,5,0,244.6155
3372,,,,,,,,,,,,,,,,,,6,0.2,9.0384
3373,,,,,,,,,,,,,,,,,,2,0,48.288
3374,,,,,,,,,,,,,,,,,,3,0,11.376
3375,,,,,,,,,,,,,,,,,,5,0.1,8.098
3376,,,,,,,,,,,,,,,,,,4,0,10.3896
3377,,,,,,,,,,,,,,,,,,2,0.1,68.3332
3378,,,,,,,,,,,,,,,,,,9,0.2,6.9795
3379,,,,,,,,,,,,,,,,,,6,0.8,-22.0416
3380,,,,,,,,,,,,,,,,,,3,0.2,3.21
3381,,,,,,,,,,,,,,,,,,9,0.2,7.2144
3382,,,,,,,,,,,,,,,,,,1,0.2,0.9774
3383,,,,,,,,,,,,,,,,,,3,0,8.7906
3384,,,,,,,,,,,,,,,,,,7,0.1,29.8802
3385,,,,,,,,,,,,,,,,,,5,0,539.925
3386,,,,,,,,,,,,,,,,,,4,0.2,65.3256
3387,,,,,,,,,,,,,,,,,,3,0.2,5.9175
3388,,,,,,,,,,,,,,,,,,2,0.2,16.6788
3389,,,,,,,,,,,,,,,,,,6,0.7,-33.636
3390,,,,,,,,,,,,,,,,,,3,0.4,-36.1116
3391,,,,,,,,,,,,,,,,,,2,0.2,2.14
3392,,,,,,,,,,,,,,,,,,4,0.2,68.198
3393,,,,,,,,,,,,,,,,,,2,0.2,-43.8336
3394,,,,,,,,,,,,,,,,,,1,0.8,-11.0848
3395,,,,,,,,,,,,,,,,,,6,0.2,15.012
3396,,,,,,,,,,,,,,,,,,4,0,13.3176
3397,,,,,,,,,,,,,,,,,,1,0,78.1954
3398,,,,,,,,,,,,,,,,,,4,0,12.4416
3399,,,,,,,,,,,,,,,,,,1,0,9.9873
3400,,,,,,,,,,,,,,,,,,6,0,301.968
3401,,,,,,,,,,,,,,,,,,3,0,9.6975
3402,,,,,,,,,,,,,,,,,,3,0,1.4742
3403,,,,,,,,,,,,,,,,,,7,0.6,-8.9152
3404,,,,,,,,,,,,,,,,,,4,0.6,-52.3392
3405,,,,,,,,,,,,,,,,,,2,0,3.894
3406,,,,,,,,,,,,,,,,,,2,0.3,-12.0588
3407,,,,,,,,,,,,,,,,,,2,0.3,-12.0588
3408,,,,,,,,,,,,,,,,,,8,0.7,-5.2416
3409,,,,,,,,,,,,,,,,,,4,0.2,7.8176
3410,,,,,,,,,,,,,,,,,,2,0.2,3.6288
3411,,,,,,,,,,,,,,,,,,9,0,30.2634
3412,,,,,,,,,,,,,,,,,,2,0.2,88.3948
3413,,,,,,,,,,,,,,,,,,4,0,3.1752
3414,,,,,,,,,,,,,,,,,,2,0,37.9848
3415,,,,,,,,,,,,,,,,,,2,0.2,15.808
3416,,,,,,,,,,,,,,,,,,1,0,0.6516
3417,,,,,,,,,,,,,,,,,,2,0,3.8822
3418,,,,,,,,,,,,,,,,,,5,0.2,3.267
3419,,,,,,,,,,,,,,,,,,2,0.2,0.73
3420,,,,,,,,,,,,,,,,,,2,0.1,60.392
3421,,,,,,,,,,,,,,,,,,2,0,78.672
3422,,,,,,,,,,,,,,,,,,8,0,84.0512
3423,,,,,,,,,,,,,,,,,,7,0,7.896
3424,,,,,,,,,,,,,,,,,,4,0.2,7.384
3425,,,,,,,,,,,,,,,,,,2,0.2,41.88
3426,,,,,,,,,,,,,,,,,,4,0,6.858
3427,,,,,,,,,,,,,,,,,,10,0,394.268
3428,,,,,,,,,,,,,,,,,,4,0.2,11.1024
3429,,,,,,,,,,,,,,,,,,2,0.4,-103.9882
3430,,,,,,,,,,,,,,,,,,6,0.2,11.223
3431,,,,,,,,,,,,,,,,,,3,0,8.6391
3432,,,,,,,,,,,,,,,,,,2,0,15.468
3433,,,,,,,,,,,,,,,,,,9,0,28.8576
3434,,,,,,,,,,,,,,,,,,3,0.2,8.3754
3435,,,,,,,,,,,,,,,,,,6,0.2,5.4288
3436,,,,,,,,,,,,,,,,,,2,0.8,-22.62
3437,,,,,,,,,,,,,,,,,,3,0.6,-12.7512
3438,,,,,,,,,,,,,,,,,,2,0.6,-8.5008
3439,,,,,,,,,,,,,,,,,,2,0.3,-68.1302
3440,,,,,,,,,,,,,,,,,,6,0.2,4.0644
3441,,,,,,,,,,,,,,,,,,1,0.2,1.5602
3442,,,,,,,,,,,,,,,,,,14,0,49.014
3443,,,,,,,,,,,,,,,,,,3,0,8.37
3444,,,,,,,,,,,,,,,,,,7,0,626.185
3445,,,,,,,,,,,,,,,,,,2,0.2,-16.9568
3446,,,,,,,,,,,,,,,,,,5,0,5.083
3447,,,,,,,,,,,,,,,,,,2,0,33.3136
3448,,,,,,,,,,,,,,,,,,2,0,1.0904
3449,,,,,,,,,,,,,,,,,,2,0.2,8.8608
3450,,,,,,,,,,,,,,,,,,5,0,24.3595
3451,,,,,,,,,,,,,,,,,,1,0,4.1916
3452,,,,,,,,,,,,,,,,,,2,0,1.9698
3453,,,,,,,,,,,,,,,,,,2,0.2,29.495
3454,,,,,,,,,,,,,,,,,,4,0,27.0112
3455,,,,,,,,,,,,,,,,,,3,0.2,0.8385
3456,,,,,,,,,,,,,,,,,,2,0.2,5.5674
3457,,,,,,,,,,,,,,,,,,3,0.2,19.7934
3458,,,,,,,,,,,,,,,,,,3,0.2,2.2512
3459,,,,,,,,,,,,,,,,,,2,0.7,-2.7552
3460,,,,,,,,,,,,,,,,,,2,0.7,-412.6154
3461,,,,,,,,,,,,,,,,,,2,0.2,14.3952
3462,,,,,,,,,,,,,,,,,,4,0.2,55.4364
3463,,,,,,,,,,,,,,,,,,7,0,74.5654
3464,,,,,,,,,,,,,,,,,,1,0.2,1.651
3465,,,,,,,,,,,,,,,,,,1,0.2,7.1988
3466,,,,,,,,,,,,,,,,,,2,0,16.1096
3467,,,,,,,,,,,,,,,,,,2,0,83.2508
3468,,,,,,,,,,,,,,,,,,9,0,125.469
3469,,,,,,,,,,,,,,,,,,6,0,58.6872
3470,,,,,,,,,,,,,,,,,,3,0.2,16.1838
3471,,,,,,,,,,,,,,,,,,2,0,4.3524
3472,,,,,,,,,,,,,,,,,,2,0.2,3.5256
3473,,,,,,,,,,,,,,,,,,2,0.2,3.0134
3474,,,,,,,,,,,,,,,,,,1,0,47.0548
3475,,,,,,,,,,,,,,,,,,2,0,42.9914
3476,,,,,,,,,,,,,,,,,,5,0,15.378
3477,,,,,,,,,,,,,,,,,,5,0,69.92
3478,,,,,,,,,,,,,,,,,,9,0,18.504
3479,,,,,,,,,,,,,,,,,,2,0,2.4824
3480,,,,,,,,,,,,,,,,,,7,0,21.7728
3481,,,,,,,,,,,,,,,,,,6,0.2,-195.4788
3482,,,,,,,,,,,,,,,,,,2,0,2.7776
3483,,,,,,,,,,,,,,,,,,5,0,168.1855
3484,,,,,,,,,,,,,,,,,,4,0,12.5216
3485,,,,,,,,,,,,,,,,,,3,0,300.735
3486,,,,,,,,,,,,,,,,,,4,0,3.564
3487,,,,,,,,,,,,,,,,,,1,0.2,2.7144
3488,,,,,,,,,,,,,,,,,,2,0.2,-29.4368
3489,,,,,,,,,,,,,,,,,,2,0.3,-5.8346
3490,,,,,,,,,,,,,,,,,,6,0.3,-92.7996
3491,,,,,,,,,,,,,,,,,,5,0.2,6.0025
3492,,,,,,,,,,,,,,,,,,3,0.2,48.9942
3493,,,,,,,,,,,,,,,,,,2,0.2,3.7692
3494,,,,,,,,,,,,,,,,,,4,0,12.96
3495,,,,,,,,,,,,,,,,,,5,0,275.478
3496,,,,,,,,,,,,,,,,,,4,0,181.176
3497,,,,,,,,,,,,,,,,,,2,0.2,12.8256
3498,,,,,,,,,,,,,,,,,,6,0,136.6176
3499,,,,,,,,,,,,,,,,,,5,0.2,5.334
3500,,,,,,,,,,,,,,,,,,3,0,71.3898
3501,,,,,,,,,,,,,,,,,,3,0,30.2112
3502,,,,,,,,,,,,,,,,,,9,0,7.776
3503,,,,,,,,,,,,,,,,,,2,0.2,3.6288
3504,,,,,,,,,,,,,,,,,,3,0.2,20.3439
3505,,,,,,,,,,,,,,,,,,4,0,117.0104
3506,,,,,,,,,,,,,,,,,,2,0.2,20.1584
3507,,,,,,,,,,,,,,,,,,4,0.8,-5.088
3508,,,,,,,,,,,,,,,,,,4,0.32,-19.8744
3509,,,,,,,,,,,,,,,,,,3,0.2,5.4432
3510,,,,,,,,,,,,,,,,,,2,0.2,4.0768
3511,,,,,,,,,,,,,,,,,,2,0.4,-97.72
3512,,,,,,,,,,,,,,,,,,7,0.2,-127.372
3513,,,,,,,,,,,,,,,,,,9,0.3,-117.882
3514,,,,,,,,,,,,,,,,,,3,0.2,5.55
3515,,,,,,,,,,,,,,,,,,3,0.2,0.864
3516,,,,,,,,,,,,,,,,,,3,0,8.619
3517,,,,,,,,,,,,,,,,,,9,0.2,9.63
3518,,,,,,,,,,,,,,,,,,2,0.2,4.4784
3519,,,,,,,,,,,,,,,,,,4,0.2,64.0728
3520,,,,,,,,,,,,,,,,,,7,0.5,-525.6405
3521,,,,,,,,,,,,,,,,,,2,0.2,4.3308
3522,,,,,,,,,,,,,,,,,,7,0,19.8254
3523,,,,,,,,,,,,,,,,,,3,0,109.3338
3524,,,,,,,,,,,,,,,,,,8,0,29
3525,,,,,,,,,,,,,,,,,,6,0.2,49.3164
3526,,,,,,,,,,,,,,,,,,3,0,257.9871
3527,,,,,,,,,,,,,,,,,,3,0,0.7794
3528,,,,,,,,,,,,,,,,,,8,0,22.0032
3529,,,,,,,,,,,,,,,,,,4,0.2,-9.56
3530,,,,,,,,,,,,,,,,,,3,0.2,10.896
3531,,,,,,,,,,,,,,,,,,5,0,6.206
3532,,,,,,,,,,,,,,,,,,5,0,15.372
3533,,,,,,,,,,,,,,,,,,4,0.2,97.1892
3534,,,,,,,,,,,,,,,,,,4,0,3.8048
3535,,,,,,,,,,,,,,,,,,5,0,3.5475
3536,,,,,,,,,,,,,,,,,,2,0,3.6022
3537,,,,,,,,,,,,,,,,,,3,0,0.4074
3538,,,,,,,,,,,,,,,,,,3,0,14.985
3539,,,,,,,,,,,,,,,,,,3,0,4.536
3540,,,,,,,,,,,,,,,,,,5,0,9.499
3541,,,,,,,,,,,,,,,,,,7,0,21.7728
3542,,,,,,,,,,,,,,,,,,3,0.2,1.6056
3543,,,,,,,,,,,,,,,,,,2,0.3,-7.098
3544,,,,,,,,,,,,,,,,,,1,0.2,0.3674
3545,,,,,,,,,,,,,,,,,,8,0.2,10.3936
3546,,,,,,,,,,,,,,,,,,8,0.8,-74.7456
3547,,,,,,,,,,,,,,,,,,7,0,4.2392
3548,,,,,,,,,,,,,,,,,,2,0,10.518
3549,,,,,,,,,,,,,,,,,,1,0,9.1638
3550,,,,,,,,,,,,,,,,,,8,0,14.4
3551,,,,,,,,,,,,,,,,,,3,0.2,15.9348
3552,,,,,,,,,,,,,,,,,,6,0.3,-36.1764
3553,,,,,,,,,,,,,,,,,,8,0.2,60.9552
3554,,,,,,,,,,,,,,,,,,1,0.7,-5.9808
3555,,,,,,,,,,,,,,,,,,2,0,85.904
3556,,,,,,,,,,,,,,,,,,6,0.2,37.797
3557,,,,,,,,,,,,,,,,,,7,0,21.7728
3558,,,,,,,,,,,,,,,,,,2,0.2,3.6714
3559,,,,,,,,,,,,,,,,,,4,0.2,7.6272
3560,,,,,,,,,,,,,,,,,,4,0,145.134
3561,,,,,,,,,,,,,,,,,,4,0.2,0.6192
3562,,,,,,,,,,,,,,,,,,5,0.7,-20.448
3563,,,,,,,,,,,,,,,,,,2,0.7,-3.0576
3564,,,,,,,,,,,,,,,,,,4,0.2,3.744
3565,,,,,,,,,,,,,,,,,,2,0,6.2208
3566,,,,,,,,,,,,,,,,,,2,0,0.0792
3567,,,,,,,,,,,,,,,,,,3,0,757.4112
3568,,,,,,,,,,,,,,,,,,4,0.6,-12.0064
3569,,,,,,,,,,,,,,,,,,2,0,26.3912
3570,,,,,,,,,,,,,,,,,,6,0.2,209.58
3571,,,,,,,,,,,,,,,,,,4,0,742.632
3572,,,,,,,,,,,,,,,,,,1,0.2,2.6973
3573,,,,,,,,,,,,,,,,,,1,0.2,1.8144
3574,,,,,,,,,,,,,,,,,,2,0,5.4896
3575,,,,,,,,,,,,,,,,,,10,0,26.2
3576,,,,,,,,,,,,,,,,,,3,0.2,4.8924
3577,,,,,,,,,,,,,,,,,,1,0.2,1.5548
3578,,,,,,,,,,,,,,,,,,1,0,2.3177
3579,,,,,,,,,,,,,,,,,,1,0,0.3156
3580,,,,,,,,,,,,,,,,,,5,0,32.095
3581,,,,,,,,,,,,,,,,,,8,0,388.8128
3582,,,,,,,,,,,,,,,,,,1,0,50.328
3583,,,,,,,,,,,,,,,,,,2,0,1.521
3584,,,,,,,,,,,,,,,,,,2,0,200.49
3585,,,,,,,,,,,,,,,,,,2,0,32.6332
3586,,,,,,,,,,,,,,,,,,1,0,1.2006
3587,,,,,,,,,,,,,,,,,,2,0,1.6688
3588,,,,,,,,,,,,,,,,,,3,0.4,-253.4337
3589,,,,,,,,,,,,,,,,,,2,0,33.3124
3590,,,,,,,,,,,,,,,,,,1,0,1.4112
3591,,,,,,,,,,,,,,,,,,12,0,375.4296
3592,,,,,,,,,,,,,,,,,,1,0.2,0.365
3593,,,,,,,,,,,,,,,,,,3,0,120.9468
3594,,,,,,,,,,,,,,,,,,3,0.7,-17.9424
3595,,,,,,,,,,,,,,,,,,5,0.2,3.752
3596,,,,,,,,,,,,,,,,,,1,0.2,0.4264
3597,,,,,,,,,,,,,,,,,,3,0.2,5.4432
3598,,,,,,,,,,,,,,,,,,6,0.2,-4.8528
3599,,,,,,,,,,,,,,,,,,3,0.2,5.0232
3600,,,,,,,,,,,,,,,,,,1,0.4,-31.6204
3601,,,,,,,,,,,,,,,,,,9,0.2,64.7892
3602,,,,,,,,,,,,,,,,,,2,0.2,3.89
3603,,,,,,,,,,,,,,,,,,5,0.3,-93.99
3604,,,,,,,,,,,,,,,,,,5,0,133.152
3605,,,,,,,,,,,,,,,,,,2,0,8.5544
3606,,,,,,,,,,,,,,,,,,4,0,31.2528
3607,,,,,,,,,,,,,,,,,,3,0,13.4964
3608,,,,,,,,,,,,,,,,,,3,0.2,47.061
3609,,,,,,,,,,,,,,,,,,3,0.2,2.5056
3610,,,,,,,,,,,,,,,,,,3,0.2,2.0322
3611,,,,,,,,,,,,,,,,,,2,0.2,-37.7332
3612,,,,,,,,,,,,,,,,,,2,0.2,16.7946
3613,,,,,,,,,,,,,,,,,,2,0.2,5.5512
3614,,,,,,,,,,,,,,,,,,2,0.2,10.5754
3615,,,,,,,,,,,,,,,,,,6,0.3,-71.8116
3616,,,,,,,,,,,,,,,,,,4,0.2,8.7384
3617,,,,,,,,,,,,,,,,,,5,0.7,-7.3255
3618,,,,,,,,,,,,,,,,,,2,0.2,152.495
3619,,,,,,,,,,,,,,,,,,1,0.2,1.7375
3620,,,,,,,,,,,,,,,,,,5,0,65.355
3621,,,,,,,,,,,,,,,,,,3,0.2,4.5873
3622,,,,,,,,,,,,,,,,,,8,0.2,5.5944
3623,,,,,,,,,,,,,,,,,,5,0,52.688
3624,,,,,,,,,,,,,,,,,,2,0,3.4368
3625,,,,,,,,,,,,,,,,,,12,0.2,42.588
3626,,,,,,,,,,,,,,,,,,2,0,1.0208
3627,,,,,,,,,,,,,,,,,,1,0,1.395
3628,,,,,,,,,,,,,,,,,,1,0,10.896
3629,,,,,,,,,,,,,,,,,,7,0.2,643.9825
3630,,,,,,,,,,,,,,,,,,3,0.2,9.801
3631,,,,,,,,,,,,,,,,,,7,0.2,23.9778
3632,,,,,,,,,,,,,,,,,,2,0,19.4656
3633,,,,,,,,,,,,,,,,,,8,0,45.8064
3634,,,,,,,,,,,,,,,,,,4,0.2,3.3408
3635,,,,,,,,,,,,,,,,,,7,0.4,-9.7902
3636,,,,,,,,,,,,,,,,,,2,0.2,32.4684
3637,,,,,,,,,,,,,,,,,,3,0.2,7.5087
3638,,,,,,,,,,,,,,,,,,4,0.2,29.302
3639,,,,,,,,,,,,,,,,,,7,0.2,29.6576
3640,,,,,,,,,,,,,,,,,,1,0.2,1.6762
3641,,,,,,,,,,,,,,,,,,7,0.2,-29.0745
3642,,,,,,,,,,,,,,,,,,7,0.7,-46.592
3643,,,,,,,,,,,,,,,,,,2,0.2,152.495
3644,,,,,,,,,,,,,,,,,,2,0,12.298
3645,,,,,,,,,,,,,,,,,,1,0,1.1564
3646,,,,,,,,,,,,,,,,,,5,0.2,50.414
3647,,,,,,,,,,,,,,,,,,1,0,3.1752
3648,,,,,,,,,,,,,,,,,,4,0,4.5008
3649,,,,,,,,,,,,,,,,,,2,0.7,-2.0622
3650,,,,,,,,,,,,,,,,,,6,0.2,18.5976
3651,,,,,,,,,,,,,,,,,,6,0,41.952
3652,,,,,,,,,,,,,,,,,,5,0,12.492
3653,,,,,,,,,,,,,,,,,,4,0,15.5112
3654,,,,,,,,,,,,,,,,,,3,0,7.0218
3655,,,,,,,,,,,,,,,,,,9,0,166.0698
3656,,,,,,,,,,,,,,,,,,2,0.2,-21.294
3657,,,,,,,,,,,,,,,,,,1,0.2,1.7055
3658,,,,,,,,,,,,,,,,,,3,0.2,2.9322
3659,,,,,,,,,,,,,,,,,,4,0.2,3.86
3660,,,,,,,,,,,,,,,,,,3,0.2,1.4418
3661,,,,,,,,,,,,,,,,,,5,0.2,4.225
3662,,,,,,,,,,,,,,,,,,3,0,94.4925
3663,,,,,,,,,,,,,,,,,,10,0,93.204
3664,,,,,,,,,,,,,,,,,,2,0,11.5432
3665,,,,,,,,,,,,,,,,,,7,0.2,9.0636
3666,,,,,,,,,,,,,,,,,,4,0.7,-4.5192
3667,,,,,,,,,,,,,,,,,,3,0.2,19.755
3668,,,,,,,,,,,,,,,,,,5,0.2,-2.6025
3669,,,,,,,,,,,,,,,,,,10,0.2,-18.186
3670,,,,,,,,,,,,,,,,,,5,0.2,3.744
3671,,,,,,,,,,,,,,,,,,2,0.2,3.6288
3672,,,,,,,,,,,,,,,,,,3,0.2,2.9304
3673,,,,,,,,,,,,,,,,,,1,0.2,3.2161
3674,,,,,,,,,,,,,,,,,,6,0.7,-100.92
3675,,,,,,,,,,,,,,,,,,2,0.3,-30.9332
3676,,,,,,,,,,,,,,,,,,3,0.2,16.1838
3677,,,,,,,,,,,,,,,,,,2,0,14.6718
3678,,,,,,,,,,,,,,,,,,4,0,5.056
3679,,,,,,,,,,,,,,,,,,3,0,209.2365
3680,,,,,,,,,,,,,,,,,,2,0,20.0156
3681,,,,,,,,,,,,,,,,,,3,0,5.6994
3682,,,,,,,,,,,,,,,,,,3,0,42.045
3683,,,,,,,,,,,,,,,,,,4,0,32.5376
3684,,,,,,,,,,,,,,,,,,9,0,70.5456
3685,,,,,,,,,,,,,,,,,,6,0,21.4032
3686,,,,,,,,,,,,,,,,,,7,0,28.4809
3687,,,,,,,,,,,,,,,,,,3,0,3.2472
3688,,,,,,,,,,,,,,,,,,2,0.7,-2.245
3689,,,,,,,,,,,,,,,,,,6,0.2,7.92
3690,,,,,,,,,,,,,,,,,,5,0.2,15.921
3691,,,,,,,,,,,,,,,,,,2,0.7,-45.9954
3692,,,,,,,,,,,,,,,,,,1,0.2,164.997
3693,,,,,,,,,,,,,,,,,,5,0.2,30.786
3694,,,,,,,,,,,,,,,,,,4,0.2,3.6784
3695,,,,,,,,,,,,,,,,,,7,0,116.48
3696,,,,,,,,,,,,,,,,,,6,0,32.6046
3697,,,,,,,,,,,,,,,,,,3,0,14.2758
3698,,,,,,,,,,,,,,,,,,2,0,22.7136
3699,,,,,,,,,,,,,,,,,,5,0.2,5.955
3700,,,,,,,,,,,,,,,,,,4,0,70.5028
3701,,,,,,,,,,,,,,,,,,1,0,6.8274
3702,,,,,,,,,,,,,,,,,,2,0.2,3.792
3703,,,,,,,,,,,,,,,,,,6,0,6.9384
3704,,,,,,,,,,,,,,,,,,3,0,8.8044
3705,,,,,,,,,,,,,,,,,,3,0,314.9895
3706,,,,,,,,,,,,,,,,,,5,0,15.552
3707,,,,,,,,,,,,,,,,,,3,0.2,6.5538
3708,,,,,,,,,,,,,,,,,,2,0.6,-2.5472
3709,,,,,,,,,,,,,,,,,,3,0.8,-87.1488
3710,,,,,,,,,,,,,,,,,,7,0.2,1.6632
3711,,,,,,,,,,,,,,,,,,3,0.2,6.378
3712,,,,,,,,,,,,,,,,,,5,0,100.4255
3713,,,,,,,,,,,,,,,,,,1,0,3.462
3714,,,,,,,,,,,,,,,,,,3,0,34.146
3715,,,,,,,,,,,,,,,,,,2,0,21.0128
3716,,,,,,,,,,,,,,,,,,5,0.2,45.294
3717,,,,,,,,,,,,,,,,,,5,0,1.1775
3718,,,,,,,,,,,,,,,,,,2,0,0.1512
3719,,,,,,,,,,,,,,,,,,5,0,107.4785
3720,,,,,,,,,,,,,,,,,,5,0,12.358
3721,,,,,,,,,,,,,,,,,,4,0,7.3788
3722,,,,,,,,,,,,,,,,,,2,0,6.939
3723,,,,,,,,,,,,,,,,,,8,0.2,2.232
3724,,,,,,,,,,,,,,,,,,5,0.7,-459.9875
3725,,,,,,,,,,,,,,,,,,3,0.2,2.205
3726,,,,,,,,,,,,,,,,,,2,0.2,3.51
3727,,,,,,,,,,,,,,,,,,2,0,93.6988
3728,,,,,,,,,,,,,,,,,,2,0,2.79
3729,,,,,,,,,,,,,,,,,,3,0,6.8724
3730,,,,,,,,,,,,,,,,,,2,0,7.9724
3731,,,,,,,,,,,,,,,,,,7,0,0
3732,,,,,,,,,,,,,,,,,,1,0,129.9974
3733,,,,,,,,,,,,,,,,,,7,0,327.5818
3734,,,,,,,,,,,,,,,,,,4,0,31.8892
3735,,,,,,,,,,,,,,,,,,1,0,12.1348
3736,,,,,,,,,,,,,,,,,,3,0,16.5531
3737,,,,,,,,,,,,,,,,,,2,0,62.3904
3738,,,,,,,,,,,,,,,,,,2,0,15.9446
3739,,,,,,,,,,,,,,,,,,1,0,3.052
3740,,,,,,,,,,,,,,,,,,2,0,25.1916
3741,,,,,,,,,,,,,,,,,,1,0.1,23.3954
3742,,,,,,,,,,,,,,,,,,4,0,7.5992
3743,,,,,,,,,,,,,,,,,,9,0,28.8576
3744,,,,,,,,,,,,,,,,,,3,0.2,17.3376
3745,,,,,,,,,,,,,,,,,,3,0,3.792
3746,,,,,,,,,,,,,,,,,,5,0,34.2925
3747,,,,,,,,,,,,,,,,,,3,0,81.1734
3748,,,,,,,,,,,,,,,,,,2,0,99.23
3749,,,,,,,,,,,,,,,,,,4,0,96.576
3750,,,,,,,,,,,,,,,,,,2,0.2,329.994
3751,,,,,,,,,,,,,,,,,,5,0,8.236
3752,,,,,,,,,,,,,,,,,,3,0.2,23.028
3753,,,,,,,,,,,,,,,,,,3,0,56.9772
3754,,,,,,,,,,,,,,,,,,2,0.2,294.5488
3755,,,,,,,,,,,,,,,,,,5,0,17.745
3756,,,,,,,,,,,,,,,,,,7,0.2,15.5092
3757,,,,,,,,,,,,,,,,,,5,0.3,-56.343
3758,,,,,,,,,,,,,,,,,,7,0.2,8.3328
3759,,,,,,,,,,,,,,,,,,2,0,5.4896
3760,,,,,,,,,,,,,,,,,,2,0,5.07
3761,,,,,,,,,,,,,,,,,,2,0,10.248
3762,,,,,,,,,,,,,,,,,,5,0,42.048
3763,,,,,,,,,,,,,,,,,,2,0,24.196
3764,,,,,,,,,,,,,,,,,,3,0,4.1748
